1;1;8,60,1,120,29;0
1;2;8,60,1,120,29;0
1;3;8,60,1,120,29;0
1;4;8,60,1,120,29;0
1;5;8,60,1,120,29;0
1;6;8,60,1,120,29;0
1;7;8,60,1,120,29;0
1;8;8,60,1,120,29;0
1;9;8,60,1,120,29;0
1;10;8,60,1,120,29;0
1;11;8,60,1,120,29;0
1;12;8,60,1,120,29;0
1;13;8,60,1,120,29;0
1;14;8,60,1,120,29;0
1;15;8,60,1,120,29;0
1;16;8,60,1,120,29;0
1;17;8,60,1,120,29;0
1;18;8,60,1,120,29;0
1;19;8,60,1,120,29;0
1;20;8,60,1,120,29;0
1;21;8,60,1,120,29;0
1;22;8,60,1,120,29;0
1;23;8,60,1,120,29;0
1;24;8,60,1,120,29;0
1;25;8,60,1,120,29;0
1;26;8,60,1,120,29;0
1;27;8,60,1,120,29;0
1;28;8,60,1,120,29;0
1;29;8,60,1,120,29;0
1;30;8,60,1,120,29;0
1;31;8,60,1,120,29;0
1;32;8,60,1,120,29;0
1;33;8,60,1,120,29;0
1;34;8,60,1,120,29;0
1;35;8,60,1,120,29;0
1;36;8,60,1,120,29;0
1;37;8,60,1,120,29;0
1;38;8,60,1,120,29;0
1;39;8,60,1,120,29;0
1;40;8,60,1,120,29;0
1;41;8,60,1,120,29;0
1;42;8,60,1,120,29;0
1;43;8,60,1,120,29;0
1;44;8,60,1,120,29;0
1;45;8,60,1,120,29;0
1;46;8,60,1,120,29;0
1;47;8,60,1,120,29;0
1;48;8,60,1,120,29;0
1;49;8,60,1,120,29;0
1;50;8,60,1,120,29;0
1;51;8,60,1,120,29;0
1;52;8,60,1,120,29;0
1;53;8,60,1,120,29;0
1;54;8,60,1,120,29;0
1;55;8,60,1,120,29;0
1;56;8,60,1,120,29;0
1;57;8,60,1,120,29;0
1;58;8,60,1,120,29;0
1;59;8,60,1,120,29;0
1;60;8,60,1,120,29;0
1;61;8,60,1,120,29;0
1;62;8,60,1,120,29;0
1;63;8,60,1,120,29;0
1;64;8,60,1,120,29;0
1;65;8,60,1,120,29;0
1;66;8,60,1,120,29;0
1;67;8,60,1,120,29;0
1;68;8,60,1,120,29;0
1;69;8,60,1,120,29;0
1;70;8,60,1,120,29;0
1;71;8,60,1,120,29;0
1;72;8,60,1,120,29;0
1;73;8,60,1,120,29;0
1;74;8,60,1,120,29;0
1;75;8,60,1,120,29;0
1;76;8,60,1,120,29;0
1;77;8,60,1,120,29;0
1;78;8,60,1,120,29;0
1;79;8,60,1,120,29;0
1;80;8,60,1,120,29;0
1;81;8,60,1,120,29;0
1;82;8,60,1,120,29;0
1;83;8,60,1,120,29;0
1;84;8,60,1,120,29;0
1;85;8,60,1,120,29;0
1;86;8,60,1,120,29;0
1;87;8,60,1,120,29;0
1;88;8,60,1,120,29;0
1;89;8,60,1,120,29;0
1;90;8,60,1,120,29;0
1;91;8,60,1,120,29;0
1;92;8,60,1,120,29;0
1;93;8,60,1,120,29;0
1;94;8,60,1,120,29;0
1;95;8,60,1,120,29;0
1;96;8,60,1,120,29;0
1;97;8,60,1,120,29;0
1;98;8,60,1,120,29;0
1;99;8,60,1,120,29;0
1;100;8,60,1,120,29;0
1;101;8,60,1,120,29;0
1;102;8,60,1,120,29;0
1;103;8,60,1,120,29;0
1;104;8,60,1,120,29;0
1;105;8,60,1,120,29;0
1;106;8,60,1,120,29;0
1;107;8,60,1,120,29;0
1;108;8,60,1,120,29;0
1;109;8,60,1,120,29;0
1;110;8,60,1,120,29;0
1;111;8,60,1,120,29;0
1;112;8,60,1,120,29;0
1;113;8,60,1,120,29;0
1;114;8,60,1,120,29;0
1;115;8,60,1,120,29;0
1;116;8,60,1,120,29;0
1;117;8,60,1,120,29;0
1;118;8,60,1,120,29;0
1;119;8,60,1,120,29;0
1;120;8,60,1,120,29;0
1;121;8,60,1,120,29;0
1;122;8,60,1,120,29;0
1;123;8,60,1,120,29;0
1;124;8,60,1,120,29;0
1;125;8,60,1,120,29;0
1;126;8,60,1,120,29;0
1;127;8,60,1,120,29;0
1;128;8,60,1,120,29;0
1;129;8,60,1,120,29;0
1;130;8,60,1,120,29;0
1;131;8,60,1,120,29;0
1;132;8,60,1,120,29;0
1;133;8,60,1,120,29;0
1;134;8,60,1,120,29;0
1;135;8,60,1,120,29;0
1;136;8,60,1,120,29;0
1;137;8,60,1,120,29;0
1;138;8,60,1,120,29;0
1;139;8,60,1,120,29;0
1;140;8,60,1,120,29;0
1;141;8,60,1,120,29;0
1;142;8,60,1,120,29;0
1;143;8,60,1,120,29;0
1;144;8,60,1,120,29;0
1;145;8,60,1,120,29;0
1;146;8,60,1,120,29;0
1;147;8,60,1,120,29;0
1;148;8,60,1,120,29;0
1;149;8,60,1,120,29;0
1;150;8,60,1,120,29;0
1;151;8,60,1,120,29;0
1;152;8,60,1,120,29;0
1;153;8,60,1,120,29;0
1;154;8,60,1,120,29;0
1;155;8,60,1,120,29;0
1;156;8,60,1,120,29;0
1;157;8,60,1,120,29;0
1;158;8,60,1,120,29;0
1;159;8,60,1,120,29;0
1;160;8,60,1,120,29;0
1;161;8,129,1,120,29;0.584664
1;162;8,129,1,120,29;0.584664
1;163;8,129,1,120,29;0.584664
1;164;8,129,1,120,29;0.584664
1;165;8,129,1,120,29;0.584664
1;166;8,129,1,120,29;0.584664
1;167;8,129,1,120,29;0.584664
1;168;8,129,1,120,29;0.584664
1;169;8,129,1,120,29;0.584664
1;170;8,129,1,120,29;0.584664
1;171;8,129,1,120,29;0.584664
1;172;8,129,1,120,29;0.584664
1;173;8,129,1,120,29;0.584664
1;174;8,129,1,120,29;0.584664
1;175;8,129,1,120,29;0.584664
1;176;8,129,1,120,29;0.584664
1;177;8,129,101,120,29;0.5875440000000001
1;178;8,129,101,120,29;0.5875440000000001
1;179;8,129,101,120,29;0.5875440000000001
1;180;8,129,101,120,29;0.5875440000000001
1;181;8,129,101,120,29;0.5875440000000001
1;182;8,129,101,120,29;0.5875440000000001
1;183;8,129,101,120,29;0.5875440000000001
1;184;8,129,101,120,29;0.5875440000000001
1;185;8,129,101,120,29;0.5875440000000001
1;186;8,129,101,120,29;0.5875440000000001
1;187;8,129,101,107,29;0.65468
1;188;8,129,101,107,29;0.65468
1;189;8,129,101,107,29;0.65468
1;190;8,129,101,107,29;0.65468
1;191;8,129,101,107,29;0.65468
1;192;8,129,101,107,29;0.65468
1;193;8,129,101,107,29;0.65468
1;194;8,129,101,107,29;0.65468
1;195;8,129,101,107,29;0.65468
1;196;8,129,101,107,29;0.65468
1;197;8,129,101,107,29;0.65468
1;198;8,129,101,107,29;0.65468
1;199;8,129,101,107,29;0.65468
1;200;8,129,101,107,29;0.65468
1;201;8,129,101,107,29;0.65468
1;202;8,129,101,107,29;0.65468
1;203;8,129,101,107,29;0.65468
1;204;8,129,101,107,29;0.65468
1;205;8,129,101,107,29;0.65468
1;206;8,129,101,107,29;0.65468
1;207;8,129,101,107,29;0.65468
1;208;8,129,101,107,29;0.65468
1;209;8,129,101,107,29;0.65468
1;210;8,129,101,107,29;0.65468
1;211;8,129,101,107,29;0.65468
1;212;8,129,101,107,29;0.65468
1;213;8,129,101,107,29;0.65468
1;214;8,129,101,107,29;0.65468
1;215;8,129,101,107,29;0.65468
1;216;8,129,101,107,29;0.65468
1;217;8,129,101,107,29;0.65468
1;218;8,129,101,107,29;0.65468
1;219;8,129,101,107,29;0.65468
1;220;8,129,101,107,29;0.65468
1;221;8,129,101,107,29;0.65468
1;222;8,129,101,107,29;0.65468
1;223;8,129,101,107,29;0.65468
1;224;8,129,101,107,29;0.65468
1;225;8,129,101,107,29;0.65468
1;226;8,129,101,107,29;0.65468
1;227;8,129,101,107,29;0.65468
1;228;8,129,101,107,29;0.65468
1;229;8,129,101,107,29;0.65468
1;230;8,129,101,107,29;0.65468
1;231;8,129,101,107,29;0.65468
1;232;8,129,101,107,29;0.65468
1;233;8,129,101,107,29;0.65468
1;234;8,129,101,107,110;0.7050399999999999
1;235;8,129,101,107,110;0.7050399999999999
1;236;8,129,101,107,110;0.7050399999999999
1;237;8,129,101,107,110;0.7050399999999999
1;238;8,129,101,107,110;0.7050399999999999
1;239;8,129,101,107,110;0.7050399999999999
1;240;8,129,101,107,110;0.7050399999999999
1;241;8,129,101,107,110;0.7050399999999999
1;242;8,129,101,107,110;0.7050399999999999
1;243;8,129,101,107,110;0.7050399999999999
1;244;8,129,101,107,110;0.7050399999999999
1;245;8,129,101,107,110;0.7050399999999999
1;246;8,129,101,107,110;0.7050399999999999
1;247;8,129,101,107,110;0.7050399999999999
1;248;8,129,101,107,110;0.7050399999999999
1;249;8,129,101,107,110;0.7050399999999999
1;250;8,129,101,107,110;0.7050399999999999
1;251;8,129,101,107,110;0.7050399999999999
1;252;8,129,101,107,110;0.7050399999999999
1;253;8,129,101,107,110;0.7050399999999999
1;254;8,129,101,107,110;0.7050399999999999
1;255;8,129,101,107,110;0.7050399999999999
1;256;8,129,101,107,110;0.7050399999999999
1;257;8,129,101,107,110;0.7050399999999999
1;258;8,129,101,107,110;0.7050399999999999
1;259;8,129,101,107,110;0.7050399999999999
1;260;8,129,101,107,110;0.7050399999999999
1;261;8,129,101,107,110;0.7050399999999999
1;262;8,129,101,107,110;0.7050399999999999
1;263;8,129,101,107,110;0.7050399999999999
1;264;8,129,101,107,110;0.7050399999999999
1;265;8,129,101,107,110;0.7050399999999999
1;266;8,129,101,107,110;0.7050399999999999
1;267;8,129,101,107,110;0.7050399999999999
1;268;8,129,101,107,110;0.7050399999999999
1;269;8,129,101,107,110;0.7050399999999999
1;270;8,129,101,107,110;0.7050399999999999
1;271;8,129,101,107,110;0.7050399999999999
1;272;8,129,101,107,110;0.7050399999999999
1;273;8,129,101,107,110;0.7050399999999999
1;274;8,129,101,107,110;0.7050399999999999
1;275;8,129,101,107,110;0.7050399999999999
1;276;8,129,101,107,110;0.7050399999999999
1;277;8,129,101,107,110;0.7050399999999999
1;278;8,129,101,107,110;0.7050399999999999
1;279;8,129,101,107,110;0.7050399999999999
1;280;8,129,101,107,110;0.7050399999999999
1;281;8,129,101,107,110;0.7050399999999999
1;282;8,129,101,107,110;0.7050399999999999
1;283;8,129,101,107,110;0.7050399999999999
1;284;8,129,101,107,110;0.7050399999999999
1;285;8,129,101,107,110;0.7050399999999999
1;286;8,129,101,107,110;0.7050399999999999
1;287;8,129,101,107,110;0.7050399999999999
1;288;8,129,101,107,110;0.7050399999999999
1;289;8,129,101,107,110;0.7050399999999999
1;290;8,129,101,107,110;0.7050399999999999
1;291;8,129,101,107,110;0.7050399999999999
1;292;8,129,101,107,110;0.7050399999999999
1;293;8,129,101,107,110;0.7050399999999999
1;294;8,129,101,107,110;0.7050399999999999
1;295;8,129,101,107,110;0.7050399999999999
1;296;8,129,101,107,110;0.7050399999999999
1;297;8,129,101,107,110;0.7050399999999999
1;298;8,129,101,107,110;0.7050399999999999
1;299;8,129,101,107,110;0.7050399999999999
1;300;8,129,101,107,110;0.7050399999999999
1;301;8,129,101,107,110;0.7050399999999999
1;302;8,129,101,107,110;0.7050399999999999
1;303;8,129,101,107,110;0.7050399999999999
1;304;8,129,101,107,110;0.7050399999999999
1;305;8,129,101,107,110;0.7050399999999999
1;306;8,129,101,107,110;0.7050399999999999
1;307;8,129,101,107,110;0.7050399999999999
1;308;8,129,101,107,110;0.7050399999999999
1;309;8,129,101,107,110;0.7050399999999999
1;310;8,129,101,107,110;0.7050399999999999
1;311;8,129,101,107,110;0.7050399999999999
1;312;8,129,101,107,110;0.7050399999999999
1;313;8,129,101,107,110;0.7050399999999999
1;314;8,129,101,107,110;0.7050399999999999
1;315;8,129,101,107,110;0.7050399999999999
1;316;8,129,101,107,110;0.7050399999999999
1;317;8,129,101,107,110;0.7050399999999999
1;318;8,129,101,107,110;0.7050399999999999
1;319;8,129,101,107,110;0.7050399999999999
1;320;8,129,101,107,110;0.7050399999999999
1;321;8,129,101,107,110;0.7050399999999999
1;322;8,129,101,107,110;0.7050399999999999
1;323;8,129,101,107,110;0.7050399999999999
1;324;8,129,101,107,110;0.7050399999999999
1;325;8,129,101,107,110;0.7050399999999999
1;326;8,129,101,107,110;0.7050399999999999
1;327;8,129,101,107,110;0.7050399999999999
1;328;8,129,101,107,110;0.7050399999999999
1;329;8,129,101,107,110;0.7050399999999999
1;330;8,129,101,107,110;0.7050399999999999
1;331;8,129,101,107,110;0.7050399999999999
1;332;8,129,101,107,110;0.7050399999999999
1;333;8,129,101,107,110;0.7050399999999999
1;334;8,129,101,107,110;0.7050399999999999
1;335;8,129,101,107,110;0.7050399999999999
1;336;8,129,101,107,110;0.7050399999999999
1;337;8,129,101,107,110;0.7050399999999999
1;338;8,129,101,107,110;0.7050399999999999
1;339;8,129,101,107,110;0.7050399999999999
1;340;8,129,101,107,110;0.7050399999999999
1;341;8,129,101,107,110;0.7050399999999999
1;342;8,129,101,107,110;0.7050399999999999
1;343;8,129,101,107,110;0.7050399999999999
1;344;8,129,101,107,110;0.7050399999999999
1;345;8,129,101,107,110;0.7050399999999999
1;346;8,139,101,107,110;0.7053200000000001
1;347;8,139,101,107,110;0.7053200000000001
1;348;8,139,101,107,110;0.7053200000000001
1;349;8,139,101,107,110;0.7053200000000001
